"Date","SimpleDate","TemperatureOut","Feels Like (°C)","Dew Point (°C)","WindSpeed(km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Total Rain (mm)","RelativePressure(hPa)","Humidity(%)","Indoor Temperature (°C)","Indoor Humidity (%)","AvgWindDir10min","Outdoor Battery","AbsolutePressure(hPa)","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-01-28T22:00:00-06:00,2025-01-28 22:00:00,25.8,26.5,21.9,2.5,5.4,31.3,324,0,0,0,0,11.7,1297.3,1297.3,1003.8,79,28.8,63,329,1,1003.8,31.2,21.1
2025-01-28T21:55:00-06:00,2025-01-28 21:55:00,25.9,26.6,21.8,1.8,7.2,31.3,327,0,0,0,0,11.7,1297.3,1297.3,1003.8,78,28.8,63,331,1,1003.8,31.2,21.1
2025-01-28T21:50:00-06:00,2025-01-28 21:50:00,25.8,26.5,21.7,3.6,5.4,31.3,22,0,0,0,0,11.7,1297.3,1297.3,1003.9,78,28.9,63,331,1,1003.9,31.3,21.1
2025-01-28T21:45:00-06:00,2025-01-28 21:45:00,25.8,26.5,21.7,2.5,7.2,31.3,320,0,0,0,0,11.7,1297.3,1297.3,1004,78,28.9,63,341,1,1004,31.3,21.1
2025-01-28T21:40:00-06:00,2025-01-28 21:40:00,25.8,26.5,21.7,4,5.4,31.3,17,0,0,0,0,11.7,1297.3,1297.3,1003.7,78,28.9,63,341,1,1003.7,31.3,21.1
2025-01-28T21:35:00-06:00,2025-01-28 21:35:00,25.9,26.6,21.8,3.6,5.4,31.3,340,0,0,0,0,11.7,1297.3,1297.3,1003.8,78,28.9,63,358,1,1003.8,31.3,21.1
2025-01-28T21:30:00-06:00,2025-01-28 21:30:00,26,26.7,21.9,2.2,5.4,31.3,326,0,0,0,0,11.7,1297.3,1297.3,1003.8,78,28.9,62,358,1,1003.8,31.2,20.9
2025-01-28T21:25:00-06:00,2025-01-28 21:25:00,26,26.7,21.6,4.7,7.2,31.3,343,0,0,0,0,11.7,1297.3,1297.3,1003.6,77,28.9,62,327,1,1003.6,31.2,20.9
2025-01-28T21:20:00-06:00,2025-01-28 21:20:00,25.9,26.6,21.8,3.2,7.2,31.3,330,0,0,0,0,11.7,1297.3,1297.3,1003.5,78,29,62,327,1,1003.5,31.3,20.9
2025-01-28T21:15:00-06:00,2025-01-28 21:15:00,25.8,26.5,21.9,3.6,5.4,31.3,333,0,0,0,0,11.7,1297.3,1297.3,1003.6,79,29,62,323,1,1003.6,31.3,20.9
2025-01-28T21:10:00-06:00,2025-01-28 21:10:00,25.9,26.6,22,1.8,5.4,31.3,312,0,0,0,0,11.7,1297.3,1297.3,1003.6,79,29,62,323,1,1003.6,31.3,20.9
2025-01-28T21:05:00-06:00,2025-01-28 21:05:00,26.1,26.8,22,1.8,5.4,31.3,321,0,0,0,0,11.7,1297.3,1297.3,1003.5,78,29.1,62,14,1,1003.5,31.5,21.1
2025-01-28T21:00:00-06:00,2025-01-28 21:00:00,26.2,26.9,21.8,1.1,5.4,31.3,318,0,0,0,0,11.7,1297.3,1297.3,1003.6,77,29.1,62,14,1,1003.6,31.5,21.1
2025-01-28T20:55:00-06:00,2025-01-28 20:55:00,26.3,27,21.9,1.1,3.6,31.3,14,0,0,0,0,11.7,1297.3,1297.3,1003.5,77,29.1,61,348,1,1003.5,31.4,20.8
2025-01-28T20:50:00-06:00,2025-01-28 20:50:00,26.4,27.1,22,0,1.8,31.3,6,0,0,0,0,11.7,1297.3,1297.3,1003.4,77,29.1,61,348,1,1003.4,31.4,20.8
2025-01-28T20:45:00-06:00,2025-01-28 20:45:00,26.2,26.9,22.1,1.1,3.6,31.3,81,0,0,0,0,11.7,1297.3,1297.3,1003.4,78,29.1,61,335,1,1003.4,31.4,20.8
2025-01-28T20:40:00-06:00,2025-01-28 20:40:00,26,26.7,22.1,1.1,5.4,31.3,62,0,0,0,0,11.7,1297.3,1297.3,1003.4,79,29.2,61,335,1,1003.4,31.6,20.9
2025-01-28T20:35:00-06:00,2025-01-28 20:35:00,26.2,26.9,22.3,0.7,7.2,31.3,328,0,0,0,0,11.7,1297.3,1297.3,1003.1,79,29.2,61,24,1,1003.1,31.6,20.9
2025-01-28T20:30:00-06:00,2025-01-28 20:30:00,26.3,27,22.1,1.4,3.6,31.3,326,0,0,0,0,11.7,1297.3,1297.3,1003.1,78,29.2,61,24,1,1003.1,31.6,20.9
2025-01-28T20:25:00-06:00,2025-01-28 20:25:00,26.3,27,22.1,0,5.4,31.3,9,0,0,0,0,11.7,1297.3,1297.3,1003,78,29.2,60,29,1,1003,31.4,20.6
2025-01-28T20:20:00-06:00,2025-01-28 20:20:00,26.5,27.2,22.3,0.4,1.8,31.3,333,0,0,0,0,11.7,1297.3,1297.3,1003,78,29.3,60,29,1,1003,31.6,20.7
2025-01-28T20:15:00-06:00,2025-01-28 20:15:00,26.5,27.2,22.1,1.8,9.4,31.3,354,0,0,0,0,11.7,1297.3,1297.3,1003,77,29.3,60,101,1,1003,31.6,20.7
2025-01-28T20:10:00-06:00,2025-01-28 20:10:00,26.6,27.3,22.2,0.4,1.8,31.3,22,0,0,0,0,11.7,1297.3,1297.3,1003,77,29.3,60,101,1,1003,31.6,20.7
2025-01-28T20:05:00-06:00,2025-01-28 20:05:00,26.7,28.9,22.3,0.7,1.8,31.3,101,0,0,0,0,11.7,1297.3,1297.3,1003,77,29.3,60,345,1,1003,31.6,20.7
2025-01-28T20:00:00-06:00,2025-01-28 20:00:00,26.7,28.9,22.3,0,7.2,31.3,335,0,0,0,0,11.7,1297.3,1297.3,1002.7,77,29.3,60,345,1,1002.7,31.6,20.7
2025-01-28T19:55:00-06:00,2025-01-28 19:55:00,26.8,29,22.2,2.9,3.6,31.3,16,0,0,0,0,11.7,1297.3,1297.3,1002.8,76,29.3,60,45,1,1002.8,31.6,20.7
2025-01-28T19:50:00-06:00,2025-01-28 19:50:00,26.9,29.2,22.3,4,7.2,31.3,20,0,0,0,0,11.7,1297.3,1297.3,1002.7,76,29.3,60,45,1,1002.7,31.6,20.7
2025-01-28T19:45:00-06:00,2025-01-28 19:45:00,26.9,29.2,22.3,0.4,3.6,31.3,45,0,0,0,0,11.7,1297.3,1297.3,1002.7,76,29.4,59,326,1,1002.7,31.6,20.6
2025-01-28T19:40:00-06:00,2025-01-28 19:40:00,26.9,29.2,22.3,0.7,7.2,31.3,336,0,0,0,0,11.7,1297.3,1297.3,1002.4,76,29.4,59,326,1,1002.4,31.6,20.6
2025-01-28T19:35:00-06:00,2025-01-28 19:35:00,26.9,29.2,22.3,2.9,3.6,31.3,67,0,0,0,0,11.7,1297.3,1297.3,1002.2,76,29.4,59,20,1,1002.2,31.6,20.6
2025-01-28T19:30:00-06:00,2025-01-28 19:30:00,27.1,29.5,22.3,0.4,5.4,31.3,353,0,0,0,0,11.7,1297.3,1297.3,1002.2,75,29.4,59,20,1,1002.2,31.6,20.6
2025-01-28T19:25:00-06:00,2025-01-28 19:25:00,27.1,29.5,22.3,1.8,3.6,31.3,11,0,0,0,0,11.7,1297.3,1297.3,1002.1,75,29.4,58,1,1,1002.1,31.4,20.3
2025-01-28T19:20:00-06:00,2025-01-28 19:20:00,27.1,29.5,22.3,1.1,9.4,31.3,38,0,0,0,0,11.7,1297.3,1297.3,1002.1,75,29.4,58,1,1,1002.1,31.4,20.3
2025-01-28T19:15:00-06:00,2025-01-28 19:15:00,27.2,29.7,22.4,1.1,5.4,31.3,33,0,0,0,0,11.7,1297.3,1297.3,1001.8,75,29.5,58,0,1,1001.8,31.6,20.3
2025-01-28T19:10:00-06:00,2025-01-28 19:10:00,27.3,29.9,22.5,2.5,5.4,31.3,319,0,0,0,0,11.7,1297.3,1297.3,1002,75,29.5,58,0,1,1002,31.6,20.3
2025-01-28T19:05:00-06:00,2025-01-28 19:05:00,27.4,30.1,22.6,5.4,11.2,31.3,303,0,0,0,0,11.7,1297.3,1297.3,1001.8,75,29.5,57,17,1,1001.8,31.4,20.1
2025-01-28T19:00:00-06:00,2025-01-28 19:00:00,27.4,30,22.3,2.9,16.6,31.3,344,0,0,0,0,11.7,1297.3,1297.3,1001.7,74,29.5,57,17,1,1001.7,31.4,20.1
2025-01-28T18:55:00-06:00,2025-01-28 18:55:00,27.5,30.2,22.4,3.6,9.4,31.3,277,0,0,0,0,11.7,1297.3,1297.3,1001.5,74,29.5,57,85,1,1001.5,31.4,20.1
2025-01-28T18:50:00-06:00,2025-01-28 18:50:00,27.6,30.4,22.5,5.4,11.2,31.3,60,0,0,0,0,11.7,1297.3,1297.3,1001.5,74,29.5,56,85,1,1001.5,31.2,19.8
2025-01-28T18:45:00-06:00,2025-01-28 18:45:00,27.7,30.5,22.4,2.9,14.8,31.3,28,0,0,0,0,11.7,1297.3,1297.3,1001.8,73,29.5,56,56,1,1001.8,31.2,19.8
2025-01-28T18:40:00-06:00,2025-01-28 18:40:00,27.8,30.5,22.3,9.4,14.8,31.3,83,0,0,0,0,11.7,1297.3,1297.3,1001.5,72,29.6,55,56,1,1001.5,31.2,19.6
2025-01-28T18:35:00-06:00,2025-01-28 18:35:00,27.9,30.6,22.1,4.3,11.2,31.3,36,0,0,0,0,11.7,1297.3,1297.3,1001.3,71,29.5,55,21,1,1001.3,31.1,19.5
2025-01-28T18:30:00-06:00,2025-01-28 18:30:00,28,30.7,22,1.8,7.2,31.3,349,0,0,0,0,11.7,1297.3,1297.3,1001.2,70,29.5,55,21,1,1001.2,31.1,19.5
2025-01-28T18:25:00-06:00,2025-01-28 18:25:00,28.1,30.9,22.1,12.2,16.6,31.3,330,0,0,0,0,11.7,1297.3,1297.3,1001.3,70,29.5,54,31,1,1001.3,30.9,19.2
2025-01-28T18:20:00-06:00,2025-01-28 18:20:00,28.2,30.9,22,0.4,11.2,31.3,6,0,0,0,0,11.7,1297.3,1297.3,1001.2,69,29.5,54,31,1,1001.2,30.9,19.2
2025-01-28T18:15:00-06:00,2025-01-28 18:15:00,28.3,31.1,22.1,6.1,18.4,31.3,15,0,0,0,0,11.7,1297.3,1297.3,1001.1,69,29.5,54,1,1,1001.1,30.9,19.2
2025-01-28T18:11:00-06:00,2025-01-28 18:11:00,28.4,31.2,21.9,7.9,22,31.3,104,0,0,0,0,11.7,1297.3,1297.3,1001.1,68,29.4,53,1,1,1001.1,30.6,18.8
2025-01-28T18:05:00-06:00,2025-01-28 18:05:00,28.6,31.6,22.1,4,13,31.3,91,0,0,0,0,11.7,1297.3,1297.3,1001.1,68,29.4,53,353,1,1001.1,30.6,18.8
2025-01-28T18:00:00-06:00,2025-01-28 18:00:00,28.9,32,22.1,5.4,11.2,31.3,346,0,0,0,0,11.7,1297.3,1297.3,1001.1,67,29.4,52,353,1,1001.1,30.4,18.5
2025-01-28T17:55:00-06:00,2025-01-28 17:55:00,29.2,32.4,22.2,6.5,18.4,31.3,353,0,0,0,0,11.7,1297.3,1297.3,1001.1,66,29.2,52,8,1,1001.1,30.2,18.3
2025-01-28T17:50:00-06:00,2025-01-28 17:50:00,29.5,32.8,22.2,4.7,13,31.3,55,0,0,0,0,11.7,1297.3,1297.3,1001,65,29.1,51,8,1,1001,29.9,17.9
2025-01-28T17:45:00-06:00,2025-01-28 17:45:00,29.7,33,22.1,11.2,18.4,31.3,14,0,0,0,0,11.7,1297.3,1297.3,1000.8,64,29.1,51,314,1,1000.8,29.9,17.9
2025-01-28T17:40:00-06:00,2025-01-28 17:40:00,30.1,33.2,21.7,4.7,14.8,31.3,124,0,0,0,0,11.7,1297.3,1297.3,1000.9,61,29,50,314,1,1000.9,29.7,17.5
2025-01-28T17:35:00-06:00,2025-01-28 17:35:00,30.6,33.6,21.4,7.2,20.2,31.3,14,0,0,0,0,11.7,1297.3,1297.3,1000.5,58,28.8,49,0,1,1000.5,29.3,17
2025-01-28T17:30:00-06:00,2025-01-28 17:30:00,31.1,33.9,21,3.6,22,31.3,120,0,0,0,0,11.7,1297.3,1297.3,1000.5,55,28.7,49,0,1,1000.5,29.2,16.9
2025-01-28T17:25:00-06:00,2025-01-28 17:25:00,31.3,34,20.9,3.2,13,31.3,299,0,0,0,0,11.7,1297.3,1297.3,1000.6,54,28.5,49,39,1,1000.6,28.9,16.7
2025-01-28T17:20:00-06:00,2025-01-28 17:20:00,31.6,34.3,20.8,12.6,16.6,31.3,55,0,0,0,0,11.7,1297.3,1297.3,1000.4,53,28.1,48,39,1,1000.4,28.4,16.1
2025-01-28T17:15:00-06:00,2025-01-28 17:15:00,31.8,34.7,21,3.6,9.4,31.3,312,0,0,0,0,11.7,1297.3,1297.3,1000.3,53,27.5,48,43,1,1000.3,27.8,15.5
2025-01-28T17:10:00-06:00,2025-01-28 17:10:00,32,35.1,21.2,5.4,9.4,31.3,341,0,0,0,0,11.7,1297.3,1297.3,1000.2,53,26.6,49,43,1,1000.2,26.6,15
2025-01-28T17:05:00-06:00,2025-01-28 17:05:00,32.2,35.2,21.1,5,13,31.3,97,0,0,0,0,11.7,1297.3,1297.3,1000.3,52,25.6,49,58,1,1000.3,25.5,14.1
2025-01-28T17:00:00-06:00,2025-01-28 17:00:00,32.5,35.6,21,4,9.4,31.3,82,0,0,0,0,11.7,1297.3,1297.3,1000.1,51,25.5,47,58,1,1000.1,25.3,13.3
2025-01-28T16:55:00-06:00,2025-01-28 16:55:00,32.6,35.8,21.1,4,14.8,31.3,58,0,0,0,0,11.7,1297.3,1297.3,1000.1,51,26.5,52,93,1,1000.1,26.6,15.8
2025-01-28T16:50:00-06:00,2025-01-28 16:50:00,32.7,35.7,20.9,14.4,18.4,31.3,20,0,0,0,0,11.7,1297.3,1297.3,1000,50,26.1,50,93,1,1000,26.1,14.8
2025-01-28T16:45:00-06:00,2025-01-28 16:45:00,32.9,35.8,20.7,5.4,9.4,31.3,61,0,0,0,0,11.7,1297.3,1297.3,999.9,49,25.5,43,65,1,999.9,25.2,12
2025-01-28T16:40:00-06:00,2025-01-28 16:40:00,32.7,35.4,20.6,9.4,23.8,31.3,97,0,0,0,0,11.7,1297.3,1297.3,999.9,49,26.2,46,65,1,999.9,26.1,13.7
2025-01-28T16:35:00-06:00,2025-01-28 16:35:00,33.2,36.1,20.7,10.4,16.6,31.3,26,0,0,0,0,11.7,1297.3,1297.3,999.8,48,26.2,45,356,1,999.8,26.1,13.3
2025-01-28T16:30:00-06:00,2025-01-28 16:30:00,33.5,36.1,20.3,6.5,18.4,31.3,318,0,0,0,0,11.7,1297.3,1297.3,999.6,46,26.5,43,356,1,999.6,26.3,12.9
2025-01-28T16:25:00-06:00,2025-01-28 16:25:00,33.5,35.9,19.9,11.9,18.4,31.3,321,0,0,0,0,11.7,1297.3,1297.3,999.7,45,27.1,46,7,1,999.7,27.3,14.4
2025-01-28T16:20:00-06:00,2025-01-28 16:20:00,33.6,35.5,19.3,15.5,20.2,31.3,11,0,0,0,0,11.7,1297.3,1297.3,999.5,43,28.1,49,7,1,999.5,28.4,16.4
2025-01-28T16:15:00-06:00,2025-01-28 16:15:00,33.7,35.7,19.4,6.1,16.6,31.3,359,0,0,0,0,11.7,1297.3,1297.3,999.6,43,29.9,54,315,1,999.6,31.6,19.6
2025-01-28T16:10:00-06:00,2025-01-28 16:10:00,33.8,36.1,19.8,13.7,20.2,31.3,4,0,0,0,0,11.7,1297.3,1297.3,999.5,44,30.8,54,315,1,999.5,33.1,20.4
2025-01-28T16:05:00-06:00,2025-01-28 16:05:00,33.8,36.1,19.8,5,23.8,31.3,2,0,0,0,0,11.7,1297.3,1297.3,999.5,44,30.8,55,321,1,999.5,33.3,20.7
2025-01-28T16:00:00-06:00,2025-01-28 16:00:00,33.8,35.9,19.4,11.9,18.4,31.3,296,0,0,0,0,11.7,1297.3,1297.3,999.4,43,30.8,53,321,1,999.4,32.9,20.1
2025-01-28T15:55:00-06:00,2025-01-28 15:55:00,33.8,35.9,19.4,5.8,23.8,31.3,312,0,0,0,0,11.7,1297.3,1297.3,999.4,43,30.7,53,345,1,999.4,32.7,20
2025-01-28T15:50:00-06:00,2025-01-28 15:50:00,33.8,35.9,19.4,6.5,25.6,31.3,320,0,0,0,0,11.7,1297.3,1297.3,999.4,43,30.7,53,345,1,999.4,32.7,20
2025-01-28T15:45:00-06:00,2025-01-28 15:45:00,33.9,36,19.5,15.8,25.6,31.3,297,0,0,0,0,11.7,1297.3,1297.3,999.3,43,30.7,53,296,1,999.3,32.7,20
2025-01-28T15:40:00-06:00,2025-01-28 15:40:00,33.9,36,19.5,9.7,14.8,31.3,310,0,0,0,0,11.7,1297.3,1297.3,999.2,43,30.7,53,296,1,999.2,32.7,20
2025-01-28T15:35:00-06:00,2025-01-28 15:35:00,33.9,35.8,19.2,16.2,25.6,31.3,328,0,0,0,0,11.7,1297.3,1297.3,999.4,42,30.8,53,353,1,999.4,32.9,20.1
2025-01-28T15:30:00-06:00,2025-01-28 15:30:00,34.2,36.3,19.4,10.4,16.6,31.3,286,0,0,0,0,11.7,1297.3,1297.3,999.4,42,30.9,53,353,1,999.4,33.1,20.2
2025-01-28T15:25:00-06:00,2025-01-28 15:25:00,34.4,37.3,20.4,8.6,18.4,29.5,297,0,0,0,0,11.7,1297.3,1297.3,999.3,44,31,53,344,1,999.3,33.2,20.3
2025-01-28T15:20:00-06:00,2025-01-28 15:20:00,34.2,36.6,19.8,5.8,18.4,29.5,356,0,0,0,0,11.7,1297.3,1297.3,999.3,43,30.8,53,344,1,999.3,32.9,20.1
2025-01-28T15:15:00-06:00,2025-01-28 15:15:00,34.4,36.7,19.6,13.7,20.2,29.5,347,0,0,0,0,11.7,1297.3,1297.3,999.4,42,30.6,54,314,1,999.4,32.7,20.2
2025-01-28T15:10:00-06:00,2025-01-28 15:10:00,34,36.2,19.6,10.4,18.4,29.5,317,0,0,0,0,11.7,1297.3,1297.3,999.5,43,30.6,54,314,1,999.5,32.7,20.2
2025-01-28T15:05:00-06:00,2025-01-28 15:05:00,33.9,36,19.5,9.7,23.8,29.5,354,0,0,0,0,11.7,1297.3,1297.3,999.6,43,30.6,54,310,1,999.6,32.7,20.2
2025-01-28T15:00:00-06:00,2025-01-28 15:00:00,34.7,37.6,20.3,14.4,18.4,29.5,298,0,0,0,0,11.7,1297.3,1297.3,999.6,43,30.4,55,310,1,999.6,32.6,20.3
2025-01-28T14:55:00-06:00,2025-01-28 14:55:00,34.4,37,20,7.2,14.8,29.5,354,0,0,0,0,11.7,1297.3,1297.3,999.5,43,30.4,55,307,1,999.5,32.6,20.3
2025-01-28T14:50:00-06:00,2025-01-28 14:50:00,34.4,37,20,9.4,18.4,29.5,289,0,0,0,0,11.7,1297.3,1297.3,999.6,43,30.5,55,307,1,999.6,32.8,20.4
2025-01-28T14:45:00-06:00,2025-01-28 14:45:00,34.4,37.3,20.4,5.8,22,29.5,6,0,0,0,0,11.7,1297.3,1297.3,999.8,44,30.5,55,328,1,999.8,32.8,20.4
2025-01-28T14:40:00-06:00,2025-01-28 14:40:00,34.4,37,20,7.9,16.6,29.5,333,0,0,0,0,11.7,1297.3,1297.3,999.7,43,30.5,55,328,1,999.7,32.8,20.4
2025-01-28T14:35:00-06:00,2025-01-28 14:35:00,33.5,35.9,19.9,10.8,18.4,29.5,336,0,0,0,0,11.7,1297.3,1297.3,999.7,45,30.6,55,285,1,999.7,32.9,20.5
2025-01-28T14:30:00-06:00,2025-01-28 14:30:00,33.4,35.9,20.2,6.1,11.2,29.5,314,0,0,0,0,11.7,1297.3,1297.3,999.8,46,30.6,54,285,1,999.8,32.7,20.2
2025-01-28T14:25:00-06:00,2025-01-28 14:25:00,33.4,35.7,19.8,7.6,16.6,29.5,294,0,0,0,0,11.7,1297.3,1297.3,999.6,45,30.6,54,335,1,999.6,32.7,20.2
2025-01-28T14:20:00-06:00,2025-01-28 14:20:00,33.5,35.9,19.9,9.4,20.2,29.5,279,0,0,0,0,11.7,1297.3,1297.3,1000,45,30.6,54,335,1,1000,32.7,20.2
2025-01-28T14:15:00-06:00,2025-01-28 14:15:00,34,36.2,19.6,11.2,22,29.5,340,0,0,0,0,11.7,1297.3,1297.3,999.9,43,30.6,55,309,1,999.9,32.9,20.5
2025-01-28T14:10:00-06:00,2025-01-28 14:10:00,34.5,37.2,20.1,9.4,20.2,29.5,353,0,0,0,0,11.7,1297.3,1297.3,1000,43,30.7,54,309,1,1000,32.9,20.3
2025-01-28T14:06:00-06:00,2025-01-28 14:06:00,34.1,36.7,20.1,4.3,14.8,29.5,267,0,0,0,0,11.7,1297.3,1297.3,999.9,44,30.7,55,328,1,999.9,33.1,20.6
2025-01-28T14:00:00-06:00,2025-01-28 14:00:00,34.5,36.9,19.7,16.9,18.4,29.5,262,0,0,0,0,11.7,1297.3,1297.3,1000,42,30.7,54,328,1,1000,32.9,20.3
2025-01-28T13:55:00-06:00,2025-01-28 13:55:00,34.6,37.1,19.8,9.4,20.2,29.5,328,0,0,0,0,11.7,1297.3,1297.3,1000.2,42,30.7,55,335,1,1000.2,33.1,20.6
2025-01-28T13:50:00-06:00,2025-01-28 13:50:00,34.6,37.1,19.8,6.8,20.2,29.5,112,0,0,0,0,11.7,1297.3,1297.3,1000.3,42,30.6,55,335,1,1000.3,32.9,20.5
2025-01-28T13:45:00-06:00,2025-01-28 13:45:00,34.9,37.6,20.1,18.7,23.8,29.5,305,0,0,0,0,11.7,1297.3,1297.3,1000.2,42,30.6,55,23,1,1000.2,32.9,20.5
2025-01-28T13:40:00-06:00,2025-01-28 13:40:00,34.7,37.3,19.9,11.5,16.6,29.5,337,0,0,0,0,11.7,1297.3,1297.3,1000.4,42,30.6,55,23,1,1000.4,32.9,20.5
2025-01-28T13:35:00-06:00,2025-01-28 13:35:00,34.9,37.3,19.7,11.2,18.4,29.5,9,0,0,0,0,11.7,1297.3,1297.3,1000.3,41,30.6,55,320,1,1000.3,32.9,20.5
2025-01-28T13:30:00-06:00,2025-01-28 13:30:00,34.9,38.3,20.8,6.5,14.8,29.5,293,0,0,0,0,11.7,1297.3,1297.3,1000.4,44,30.6,55,320,1,1000.4,32.9,20.5
2025-01-28T13:25:00-06:00,2025-01-28 13:25:00,34.4,37.3,20.4,9.4,18.4,29.5,320,0,0,0,0,11.7,1297.3,1297.3,1000.2,44,30.6,55,311,1,1000.2,32.9,20.5
2025-01-28T13:20:00-06:00,2025-01-28 13:20:00,34.8,37.1,19.6,5,20.2,29.5,9,0,0,0,0,11.7,1297.3,1297.3,1000.5,41,30.6,55,311,1,1000.5,32.9,20.5
2025-01-28T13:15:00-06:00,2025-01-28 13:15:00,34.5,36.9,19.7,2.2,18.4,27.7,259,0,0,0,0,11.7,1297.3,1297.3,1000.4,42,30.6,55,330,1,1000.4,32.9,20.5
2025-01-28T13:10:00-06:00,2025-01-28 13:10:00,34.2,36.9,20.2,8.3,18.4,27.7,330,0,0,0,0,11.7,1297.3,1297.3,1000.8,44,30.6,54,330,1,1000.8,32.7,20.2
2025-01-28T13:06:00-06:00,2025-01-28 13:06:00,34.4,37.3,20.4,5,14.8,27.7,267,0,0,0,0,11.7,1297.3,1297.3,1000.8,44,30.7,54,291,1,1000.8,32.9,20.3
2025-01-28T13:00:00-06:00,2025-01-28 13:00:00,34,36.5,20,9,22,27.7,315,0,0,0,0,11.7,1297.3,1297.3,1000.6,44,30.9,54,291,1,1000.6,33.3,20.5
2025-01-28T12:55:00-06:00,2025-01-28 12:55:00,34,36.8,20.4,5,22,27.7,275,0,0,0,0,11.7,1297.3,1297.3,1000.9,45,30.8,54,358,1,1000.9,33.1,20.4
2025-01-28T12:50:00-06:00,2025-01-28 12:50:00,34.3,36.8,19.9,5.8,14.8,27.7,289,0,0,0,0,11.7,1297.3,1297.3,1000.7,43,30.9,53,358,1,1000.7,33.1,20.2
2025-01-28T12:45:00-06:00,2025-01-28 12:45:00,34,36.5,20,15.8,22,27.7,325,0,0,0,0,11.7,1297.3,1297.3,1000.8,44,30.5,55,297,1,1000.8,32.8,20.4
2025-01-28T12:40:00-06:00,2025-01-28 12:40:00,34.3,37.1,20.3,8.3,20.2,27.7,322,0,0,0,0,11.7,1297.3,1297.3,1000.7,44,30.5,55,297,1,1000.7,32.8,20.4
2025-01-28T12:35:00-06:00,2025-01-28 12:35:00,34.1,36.4,19.7,9,18.4,27.7,304,0,0,0,0,11.7,1297.3,1297.3,1001.1,43,30.4,55,320,1,1001.1,32.6,20.3
2025-01-28T12:30:00-06:00,2025-01-28 12:30:00,33.5,35.9,19.9,7.2,13,27.7,336,0,0,0,0,11.7,1297.3,1297.3,1001.1,45,30.3,55,320,1,1001.1,32.4,20.2
2025-01-28T12:25:00-06:00,2025-01-28 12:25:00,32.5,35,20.4,9.4,13,27.7,286,0,0,0,0,11.7,1297.3,1297.3,1001.4,49,30.3,55,335,1,1001.4,32.4,20.2
2025-01-28T12:20:00-06:00,2025-01-28 12:20:00,32.9,35.3,20.1,13,27.7,27.7,303,0,0,0,0,11.7,1297.3,1297.3,1001.4,47,30.3,55,335,1,1001.4,32.4,20.2
2025-01-28T12:15:00-06:00,2025-01-28 12:15:00,32.4,34.6,20,2.5,16.6,23.8,295,0,0,0,0,11.7,1297.3,1297.3,1001.5,48,30.3,55,289,1,1001.5,32.4,20.2
2025-01-28T12:10:00-06:00,2025-01-28 12:10:00,32.9,35.3,20.1,6.5,11.2,23.8,258,0,0,0,0,11.7,1297.3,1297.3,1001.4,47,30.3,55,289,1,1001.4,32.4,20.2
2025-01-28T12:05:00-06:00,2025-01-28 12:05:00,32.8,35.1,20,9,16.6,23.8,274,0,0,0,0,11.7,1297.3,1297.3,1001.7,47,30.3,55,287,1,1001.7,32.4,20.2
2025-01-28T12:00:00-06:00,2025-01-28 12:00:00,32.8,35.1,20,11.5,16.6,23.8,285,0,0,0,0,11.7,1297.3,1297.3,1001.9,47,30.3,55,287,1,1001.9,32.4,20.2
2025-01-28T11:55:00-06:00,2025-01-28 11:55:00,33.5,35.9,19.9,4.7,11.2,23.8,267,0,0,0,0,11.7,1297.3,1297.3,1001.9,45,30.3,55,340,1,1001.9,32.4,20.2
2025-01-28T11:50:00-06:00,2025-01-28 11:50:00,33.2,35.6,20,9.4,18.4,23.8,350,0,0,0,0,11.7,1297.3,1297.3,1002.1,46,30.3,55,340,1,1002.1,32.4,20.2
2025-01-28T11:45:00-06:00,2025-01-28 11:45:00,33.1,35.4,19.9,6.5,14.8,23.8,308,0,0,0,0,11.7,1297.3,1297.3,1002.2,46,30.3,55,298,1,1002.2,32.4,20.2
2025-01-28T11:40:00-06:00,2025-01-28 11:40:00,32.9,35,19.7,8.3,20.2,23.8,326,0,0,0,0,11.7,1297.3,1297.3,1002.3,46,30,55,298,1,1002.3,31.9,19.9
2025-01-28T11:35:00-06:00,2025-01-28 11:35:00,33.2,35.6,20,13.7,23.8,23.8,281,0,0,0,0,11.7,1297.3,1297.3,1002.4,46,29.9,56,324,1,1002.4,31.9,20.2
2025-01-28T11:30:00-06:00,2025-01-28 11:30:00,33,34.9,19.5,16.2,22,23.8,318,0,0,0,0,11.7,1297.3,1297.3,1002.6,45,29.9,56,324,1,1002.6,31.9,20.2
2025-01-28T11:25:00-06:00,2025-01-28 11:25:00,33,35.2,19.8,2.9,18.4,23.8,272,0,0,0,0,11.7,1297.3,1297.3,1002.6,46,29.9,56,355,1,1002.6,31.9,20.2
2025-01-28T11:20:00-06:00,2025-01-28 11:20:00,32.9,34.8,19.4,5.4,11.2,23.8,146,0,0,0,0,11.7,1297.3,1297.3,1002.7,45,29.7,56,355,1,1002.7,31.6,19.9
